"","time","delta","A","B","C","D","E","G"
"519",1.69778470299207,1,"2","2","1","1","2","2"
"520",37.0495241098106,1,"1","2","1","3","2","2"
"521",32.5214548120275,1,"1","2","2","3","2","2"
"522",23.4646842456423,1,"2","2","1","3","1","3"
"523",20.5853188836481,1,"3","2","1","3","2","1"
"524",64.9520103947725,0,"1","2","1","1","1","3"
"525",38.4285509483889,1,"1","2","1","2","2","2"
"526",49.8530890499242,1,"2","2","1","1","2","3"
"527",42.2385188303888,1,"1","2","1","1","2","2"
"528",68.6527158934623,0,"1","2","1","3","2","2"
"529",56.58258914412,1,"2","2","1","3","1","2"
"530",19.3699912799289,0,"3","3","2","2","2","3"
"531",68.6010055798106,0,"1","2","2","1","2","3"
"532",8.61791872309986,0,"1","2","1","2","1","2"
"533",17.4944926280994,0,"2","3","2","1","2","3"
"534",15.1923726950772,1,"3","2","2","2","2","2"
"535",54.4749881354393,0,"1","2","1","1","2","2"
"536",46.4990064315498,1,"2","3","1","1","2","2"
"537",57.3362425267696,0,"2","2","1","1","2","1"
"538",24.7207557633519,1,"2","2","1","2","1","2"
"539",58.868468871573,0,"2","3","1","2","2","2"
"540",30.7089344598353,1,"3","1","1","3","2","2"
"541",22.2193711968139,1,"1","2","1","3","2","3"
"542",33.3679323950782,1,"3","3","2","1","2","2"
"543",5.22789731249213,1,"1","2","1","3","2","2"
"544",6.49179844744503,1,"1","2","1","1","2","2"
"545",38.0667283171788,1,"2","2","3","1","2","2"
"546",19.1506314841099,1,"1","1","2","3","2","2"
"547",39.7843400151935,0,"3","2","1","3","2","2"
"548",58.412061962299,0,"2","2","1","3","2","2"
"549",10.3391870427877,1,"3","1","3","2","2","2"
"550",1.94051460246556,1,"3","3","1","1","1","2"
"551",27.3506402466446,1,"1","2","1","3","2","3"
"552",52.5826902367873,0,"3","2","1","3","2","2"
"553",67.9199137464166,0,"1","1","1","2","2","3"
"554",26.6838463768363,1,"3","2","1","3","2","1"
"555",4.97675811406225,1,"3","2","1","1","1","3"
"556",2.61054387083277,1,"3","2","1","2","2","2"
"557",13.775021038251,1,"2","3","2","2","1","2"
"558",49.9233432374895,1,"1","3","1","1","2","2"
"559",40.8069582572207,1,"2","3","1","3","2","2"
"560",3.83685000122059,0,"3","2","1","2","2","3"
"561",42.1596449056175,0,"2","3","1","1","2","3"
"562",11.7177629819605,0,"1","3","1","1","2","3"
"563",34.3929840698838,1,"2","2","1","1","2","2"
"564",25.5712027493864,1,"2","3","1","3","2","2"
"565",1.57750801183283,1,"3","3","1","1","2","2"
"566",2.07259985734709,1,"2","2","1","2","1","2"
"567",2.10204708506353,1,"1","1","1","2","2","2"
"568",43.0104450504063,0,"2","1","3","2","2","2"
"569",37.3527555475011,1,"2","2","1","1","2","2"
"570",9.98901733011007,1,"2","2","1","1","2","2"
"571",60.855073196115,0,"3","1","1","1","2","2"
"572",32.6861880151555,1,"1","3","1","1","2","2"
"573",0.780021547107026,1,"1","1","1","2","2","2"
"574",7.8807753324043,0,"3","1","1","1","1","2"
"575",2.95303106540814,1,"3","2","1","3","2","2"
"576",63.3320097273681,0,"1","2","1","3","2","3"
"577",69.3759357326198,0,"1","2","1","1","1","2"
"578",9.4538460765034,1,"1","2","2","3","2","2"
"579",0.357050348538905,1,"1","2","2","3","1","3"
"580",38.5367239993066,1,"3","2","3","1","2","3"
"581",36.0306712687016,1,"2","1","2","1","2","2"
"582",12.0274757184088,1,"3","2","1","1","2","2"
"583",15.2970175422961,0,"3","3","1","3","2","2"
"584",13.2032982106321,1,"3","2","1","3","2","3"
"585",9.7434504609555,1,"3","2","1","1","2","3"
"586",18.9911175151356,1,"1","1","1","3","2","3"
"587",64.5605678525753,0,"3","3","1","1","2","2"
"588",67.901308940025,0,"3","3","1","3","2","2"
"589",39.5164856249467,1,"3","2","1","1","1","2"
"590",3.21777196135372,1,"1","3","1","3","2","2"
"591",6.79079869575799,1,"2","2","1","2","2","3"
"592",4.39585694761481,0,"2","2","1","1","2","2"
"593",19.3190569833387,1,"3","2","1","2","2","3"
"594",56.6398536028108,0,"3","3","2","1","2","2"
"595",3.53325807722285,1,"3","3","1","1","2","3"
"596",25.0253936424851,1,"3","2","1","3","1","2"
"597",11.6809242051095,1,"1","1","2","3","2","3"
"598",23.4391118447529,0,"3","1","1","2","1","2"
"599",25.8755098283291,1,"1","2","1","1","2","2"
"600",33.442990122363,1,"2","3","1","1","2","2"
"601",59.7474955932703,0,"1","3","1","1","1","2"
"602",5.22476083857473,0,"2","3","1","2","2","3"
"603",56.7768346164376,1,"3","2","1","1","2","2"
"604",20.6568482536823,1,"1","1","1","1","2","1"
"605",67.4710840696935,0,"2","2","1","1","2","3"
"606",56.3250659487676,1,"1","2","3","1","2","2"
"607",1.48072193958797,1,"3","2","1","2","1","2"
"608",8.73330911879893,0,"1","3","1","1","1","2"
"609",0.0944868149235845,1,"2","2","1","3","2","3"
"610",15.5183907700703,1,"3","3","3","2","1","3"
"611",15.8087729378603,1,"1","2","1","3","1","3"
"612",45.9662660707254,1,"1","3","1","1","2","2"
"613",48.5810422671493,1,"3","2","2","1","2","2"
"614",8.50640994310379,1,"3","2","2","2","2","3"
"615",7.68100762180984,1,"3","3","1","3","1","2"
"616",6.41984855383635,1,"3","2","1","2","2","3"
"617",5.32931727916002,1,"3","2","1","2","2","2"
"618",35.5553261218593,1,"2","2","1","1","2","2"
"619",25.7396269980818,1,"2","2","2","3","2","2"
"620",62.5484727008734,0,"2","2","1","1","2","2"
"621",20.2904112506658,1,"2","2","1","2","2","3"
"622",32.5287765475223,0,"2","2","1","1","2","1"
"623",44.5912664856296,1,"2","2","1","2","2","2"
"624",8.67275549285114,1,"3","2","1","2","2","3"
"625",18.8275823714212,1,"1","2","2","3","2","3"
"626",52.8280377590563,1,"2","2","2","2","2","2"
"627",29.9151299949735,1,"2","3","1","2","2","1"
"628",47.9126880760305,1,"1","2","1","3","2","2"
"629",30.7702334243804,1,"3","2","1","2","2","2"
"630",2.41822552881204,0,"3","2","1","2","2","2"
"631",62.2545506055467,0,"2","2","1","1","2","2"
"632",33.5813104705885,1,"1","3","1","2","2","2"
"633",59.6026479969732,0,"3","3","1","1","1","2"
"634",0.798919600201771,1,"3","3","2","1","2","2"
"635",55.2488980954513,1,"2","2","2","3","2","2"
"636",31.8683350756764,1,"3","2","1","3","2","2"
"637",14.8605183316395,1,"2","2","1","3","2","1"
"638",19.9635667172261,1,"1","1","1","2","2","3"
"639",19.5389380750712,1,"1","3","1","2","2","3"
"640",26.1995037943125,1,"3","1","1","3","1","2"
"641",22.8513013347983,1,"3","2","2","3","2","3"
"642",12.3676074227784,0,"3","3","1","1","1","2"
"643",16.0685834296979,0,"3","2","1","3","2","3"
"644",24.5595609038603,0,"3","2","3","2","2","2"
"645",10.1974598653615,1,"1","2","1","1","2","2"
"646",7.97361682166811,0,"2","3","1","1","2","2"
"647",2.36848230706528,1,"3","2","1","1","2","2"
"648",28.0076007265598,1,"2","3","1","3","2","2"
"649",15.3174417188857,1,"2","2","1","2","1","2"
"650",16.3959624851122,1,"1","2","1","2","2","2"
"651",38.6320876148064,0,"2","2","1","1","2","2"
"652",28.8148599304259,1,"2","2","1","1","2","2"
"653",3.88076408533379,1,"3","2","2","3","2","3"
"654",20.1696714730933,1,"2","2","1","3","1","3"
"655",66.0917329564691,0,"3","2","1","1","1","2"
"656",38.0719965612516,1,"1","3","2","1","2","2"
"657",32.0628465544432,1,"2","2","1","3","2","2"
"658",19.2320823423564,0,"1","2","1","2","2","2"
"659",8.28848155774176,1,"1","2","1","2","2","2"
"660",4.5934187353123,1,"3","1","1","1","2","3"
"661",5.15108914487064,1,"3","2","1","2","2","3"
"662",65.3616653734352,0,"3","2","1","1","1","3"
"663",5.11599818414543,0,"3","3","1","1","1","2"
"664",41.8961586877704,1,"1","1","1","1","1","2"
"665",41.9259769003838,1,"1","2","1","1","2","2"
"666",34.2093114355812,0,"2","2","2","1","2","2"
"667",63.4412775842939,0,"1","2","2","1","1","3"
"668",17.7099175227108,0,"1","3","1","1","2","2"
"669",47.8300410015509,1,"3","3","1","1","2","3"
"670",18.495535131311,1,"2","3","3","2","2","3"
"671",42.4154853345826,1,"1","1","1","3","2","2"
"672",3.52827791706659,1,"3","3","1","3","2","2"
"673",24.6272664945573,1,"1","1","1","3","2","2"
"674",67.7416369812563,0,"2","2","2","1","1","1"
"675",0.22210811781697,0,"3","2","1","1","1","2"
"676",38.2720512524247,1,"1","2","3","3","2","2"
"677",1.41094690887257,1,"3","2","1","3","1","2"
"678",6.74011334963143,1,"1","3","2","2","2","2"
"679",45.4105726124253,0,"3","2","1","3","2","2"
"680",18.2403520431835,1,"2","3","2","2","1","2"
"681",29.641516599711,0,"2","1","1","1","2","2"
"682",43.1104431422427,1,"1","2","1","3","2","1"
"683",4.00874665938318,1,"1","2","1","3","1","3"
"684",28.1172592881601,0,"3","2","1","1","2","2"
"685",0.187828459311277,1,"3","2","1","2","2","3"
"686",0.839239397319034,1,"2","2","1","3","1","3"
"687",36.8616186799482,1,"2","2","1","3","2","2"
"688",2.45314242667519,1,"2","1","1","2","2","1"
"689",49.979695619666,0,"1","2","1","1","1","2"
"690",11.3056067023426,1,"3","1","1","1","2","2"
"691",16.8481709598564,1,"2","2","1","1","2","3"
"692",55.2897977507673,1,"2","2","2","1","1","2"
"693",37.172973212786,1,"1","2","1","1","2","2"
"694",14.3990978373913,0,"1","3","1","2","1","3"
"695",3.21893184795044,1,"2","3","2","3","1","2"
"696",2.73021717672236,1,"3","2","3","2","2","2"
"697",69.4617935954593,0,"2","2","1","1","1","3"
"698",42.2366792988032,1,"1","3","2","2","2","2"
"699",2.66424501896836,1,"1","3","1","3","2","2"
"700",68.8166640887503,0,"3","2","1","1","2","3"
"701",4.57755921059288,1,"3","1","1","3","1","2"
"702",14.0261274108198,1,"2","2","2","3","1","2"
"703",4.95416083955206,1,"2","2","1","3","2","3"
"704",5.46391048841178,1,"1","2","1","2","1","3"
"705",1.12462029326707,1,"1","2","1","3","2","2"
"706",58.5202163266949,0,"2","2","1","1","2","3"
"707",4.89739899639972,1,"2","2","1","1","2","2"
"708",40.919997737743,1,"2","2","1","1","2","2"
"709",13.9906857371097,0,"3","2","1","1","2","3"
"710",19.6308007682674,1,"1","3","1","3","2","2"
"711",2.52600778678898,0,"3","2","1","2","1","2"
"712",16.2232976842206,1,"1","2","1","2","2","2"
"713",12.8234359230846,1,"3","1","1","1","2","3"
"714",66.5953500445466,0,"2","2","1","3","2","3"
"715",62.9113978324458,0,"3","3","2","3","2","3"
"716",34.8537933370098,1,"1","2","1","2","2","2"
"717",5.55802289396524,1,"3","2","1","2","1","1"
"718",18.8806940028444,1,"2","3","3","2","2","1"
"719",3.6055506777484,1,"1","2","1","1","2","3"
"720",12.3229644112289,1,"2","3","1","2","2","3"
"721",63.881899428321,0,"2","2","1","1","2","2"
"722",7.97129001095891,1,"1","3","3","2","2","2"
"723",19.8798836138099,0,"1","2","2","2","2","3"
"724",65.6973718905356,0,"2","3","1","1","2","3"
"725",55.2025989254471,1,"1","2","1","1","2","2"
"726",54.628637216636,0,"3","2","1","3","2","3"
"727",60.6988056348637,0,"1","2","3","1","2","1"
"728",41.6355989407748,1,"1","2","2","2","2","3"
"729",14.6213339753449,1,"3","3","3","3","2","3"
"730",56.8555732467212,1,"2","2","2","3","2","2"
"731",45.9360986191314,1,"1","2","1","1","1","3"
"732",3.19079500390217,1,"1","1","1","1","2","3"
"733",1.34068037965335,1,"3","3","1","1","2","3"
"734",52.2861184081994,1,"3","2","1","2","2","2"
"735",18.3344447284704,0,"1","1","1","2","2","2"
"736",0.541107058525085,1,"3","3","1","3","2","1"
"737",19.6917059039697,1,"1","2","1","3","2","3"
"738",57.6539370904211,0,"2","2","1","1","1","3"
"739",30.4519908046583,0,"1","3","1","1","2","2"
"740",3.98605462203268,0,"3","2","1","1","2","2"
"741",52.1944452133263,0,"2","2","1","2","2","2"
"742",8.60659606680274,0,"3","3","1","1","2","2"
"743",37.7056538243545,0,"2","3","1","1","1","3"
"744",6.90070826746523,1,"1","1","1","1","2","2"
"745",14.6290752016939,1,"1","3","1","2","2","2"
"746",14.9144501518458,1,"2","2","1","3","1","2"
"747",54.6793400801253,1,"1","3","1","2","1","2"
"748",65.4497193358839,0,"2","3","1","1","2","1"
"749",40.6027690199437,0,"1","2","1","3","2","1"
"750",4.63194130803458,1,"2","2","1","1","2","1"
"751",59.2161266717594,0,"1","2","1","3","2","2"
"752",7.54051101969089,0,"3","1","1","2","2","2"
"753",0.764230897184461,1,"1","1","1","1","1","3"
"754",67.8036082927138,0,"1","2","1","1","2","2"
"755",34.9783863658085,1,"3","1","1","2","2","2"
"756",5.87330960552208,0,"2","1","1","1","2","2"
"757",15.1926271992968,0,"3","2","1","2","1","2"
"758",19.1426436314825,0,"2","1","1","1","2","2"
"759",7.76086410693824,1,"1","2","1","2","1","2"
"760",4.87875499413349,1,"3","2","1","2","1","1"
"761",63.9409535599407,0,"1","1","1","3","2","2"
"762",20.9436264969409,1,"2","1","1","2","2","2"
"763",26.9020704512484,0,"2","3","1","2","2","2"
"764",6.7548063043505,1,"2","2","2","1","2","2"
"765",5.34242722764611,1,"3","2","2","1","2","2"
"766",67.6969067098107,0,"1","2","1","2","2","2"
"767",36.4370016213506,1,"2","3","1","1","2","3"
"768",69.4506626292132,0,"1","3","1","1","2","2"
"769",1.59576104255393,1,"3","1","1","1","2","3"
"770",32.4199409037828,1,"3","3","1","3","2","3"
"771",9.38550474646036,0,"3","3","2","1","2","3"
"772",14.2090137405321,1,"3","2","1","2","1","3"
"773",56.652272765059,1,"1","2","1","1","2","2"
"774",6.10243837663438,0,"3","3","1","3","2","2"
"775",15.3451918999897,0,"2","2","2","3","2","1"
"776",41.9421976739541,1,"3","3","3","2","2","2"
"777",53.1064819970634,1,"1","2","2","3","2","2"
"778",33.7735482659191,1,"2","2","1","1","2","3"
"779",51.9610295365565,1,"2","2","2","1","2","2"
"780",22.5341734455433,1,"2","2","1","3","2","1"
"781",1.64612763677724,1,"3","2","1","1","1","2"
"782",33.9788667531684,1,"2","2","2","3","2","2"
"783",33.742738856934,1,"2","2","1","1","2","3"
"784",48.4483832730912,1,"3","3","1","1","2","2"
"785",39.9234619852155,0,"3","2","1","1","2","2"
"786",43.7366630518809,1,"1","3","1","2","1","2"
"787",28.3933594000526,0,"3","1","1","3","2","2"
"788",58.7216533205938,0,"1","2","2","3","2","2"
"789",68.5118655809201,0,"2","3","1","1","2","3"
"790",48.5243987110443,1,"2","2","1","1","2","3"
"791",1.12201877869666,1,"3","2","1","1","2","3"
"792",15.819055898115,1,"2","2","1","2","2","2"
"793",3.57624230741058,0,"2","3","1","1","2","3"
"794",19.5047684547026,1,"3","3","1","2","1","2"
"795",3.16782248350792,0,"3","2","1","3","1","2"
"796",63.4833557175007,0,"2","2","1","1","2","2"
"797",69.8787826912012,0,"2","2","2","3","2","3"
"798",63.832740602782,0,"1","3","1","1","2","3"
"799",34.4906942397356,1,"1","2","1","1","2","2"
"800",55.3607784789056,1,"3","3","1","1","2","2"
"801",20.7721039836761,1,"1","3","3","3","2","3"
"802",34.7523579627974,0,"1","2","2","1","2","2"
"803",6.25656041130424,1,"2","2","1","2","2","3"
"804",17.1122333591338,1,"2","2","1","1","2","3"
"805",16.6700592299458,1,"2","2","1","3","2","2"
"806",29.6005324944854,1,"1","3","2","2","2","2"
"807",18.3029064205475,1,"1","1","1","2","2","3"
"808",5.97623096348252,0,"2","2","1","1","2","2"
"809",43.3497293906054,0,"2","2","1","1","2","2"
"810",15.5019315150566,1,"1","2","1","2","2","3"
"811",51.5343018774875,1,"2","2","1","1","2","1"
"812",37.1697831108002,0,"3","3","1","3","2","2"
"813",50.2627273539547,1,"2","2","1","1","2","2"
"814",16.922948427964,1,"3","2","1","2","2","2"
"815",54.842983034905,1,"2","3","1","1","2","2"
"816",63.1115646092221,0,"2","2","1","3","2","1"
"817",33.1258990764618,1,"1","1","1","3","2","2"
"818",58.7667835864704,0,"2","3","1","1","1","3"
"819",60.3480870272033,0,"2","3","1","1","2","2"
"820",32.4701456623152,1,"3","2","1","1","1","3"
"821",22.1033017467009,0,"2","2","1","3","2","3"
"822",13.4295338240918,1,"2","2","1","2","2","3"
"823",68.4164009748492,0,"1","2","1","2","2","2"
"824",57.0309494400863,0,"3","2","1","1","1","2"
"825",4.8115936270915,1,"1","2","1","2","2","3"
"826",35.4435715563595,1,"3","1","1","2","2","2"
"827",63.757378565846,0,"3","3","1","1","2","3"
"828",64.6340569732711,0,"3","2","1","1","1","3"
"829",7.34384978152811,0,"1","2","1","2","2","2"
"830",47.9911252341699,1,"1","3","1","3","2","3"
"831",6.41595102101564,1,"3","2","2","2","2","3"
"832",14.8787703518756,1,"3","2","1","2","1","1"
"833",3.43616074300371,1,"1","2","1","1","2","2"
"834",10.6658167410642,1,"3","3","1","2","2","2"
"835",32.7562657515286,0,"2","3","1","1","2","3"
"836",38.665756944567,1,"2","3","1","1","2","2"
"837",44.6161444223952,0,"1","3","1","1","2","2"
"838",42.0801918040961,1,"1","2","1","1","2","2"
"839",47.2902753085364,1,"2","3","1","3","2","2"
"840",5.05945720523596,1,"3","2","1","3","2","3"
"841",29.1695085726678,1,"2","1","2","2","2","2"
"842",8.28035059198737,1,"1","2","1","2","2","3"
"843",56.4810846708715,1,"2","3","1","1","2","2"
"844",32.4415044058114,1,"3","3","2","2","2","2"
"845",6.03866806067526,1,"3","2","1","2","1","1"
"846",4.4651064183563,1,"1","1","1","2","2","1"
"847",45.1152374117402,0,"2","2","1","1","2","3"
"848",11.3177715986967,1,"3","2","1","1","2","3"
"849",40.3820306127891,1,"1","2","2","1","2","2"
"850",34.8166930768872,0,"2","2","1","1","2","1"
"851",37.1381752304733,1,"2","3","1","1","2","2"
"852",35.2152894351166,0,"3","2","1","1","2","3"
"853",27.6198858320713,1,"3","3","1","2","2","2"
"854",27.7820077777607,0,"1","2","2","1","1","2"
"855",4.83765560667962,1,"1","2","1","2","1","2"
"856",35.3986000390723,1,"3","1","1","1","2","3"
"857",26.1759425075026,0,"2","1","1","1","2","1"
"858",56.9782725698315,1,"2","2","1","1","2","3"
"859",33.4478234561626,0,"3","3","2","2","2","3"
"860",23.6208214859944,1,"2","2","1","3","1","2"
"861",9.77967130765319,1,"1","2","2","1","2","2"
"862",14.3728183158673,1,"1","1","1","3","2","2"
"863",38.1301681119949,1,"3","2","1","2","1","2"
"864",62.4822096617427,0,"1","3","1","2","2","2"
"865",1.21371491113678,1,"3","2","1","2","2","3"
"866",21.0028170955367,0,"3","2","1","2","2","2"
"867",19.3712258669781,0,"2","2","2","1","2","2"
"868",13.477804394206,1,"3","3","1","2","1","2"
"869",39.711497919634,1,"1","3","1","3","2","2"
"870",59.8503757554572,0,"2","3","1","3","2","2"
"871",15.3028378873132,1,"2","3","2","2","1","2"
"872",12.7390763536096,1,"3","2","1","3","2","3"
"873",15.7332909827819,0,"3","3","1","2","1","2"
"874",19.4360190171283,1,"1","3","1","3","2","3"
"875",12.8630156256258,1,"3","2","1","3","2","3"
"876",13.6678220154718,1,"1","1","2","2","1","3"
"877",14.6039138018852,0,"3","2","1","1","2","3"
"878",11.8641835544258,1,"1","2","1","3","2","2"
"879",31.7570406235754,1,"1","2","1","3","2","2"
"880",21.8791990079917,1,"1","2","1","3","1","3"
"881",0.212589898146689,1,"1","2","3","2","2","2"
"882",32.437985853292,1,"1","3","1","1","2","3"
"883",47.5536047718488,1,"3","2","2","2","2","2"
"884",16.6893234755844,1,"1","2","2","2","1","2"
"885",52.6332147826906,1,"1","1","2","1","2","2"
"886",12.6458486616611,1,"3","3","1","3","2","2"
"887",57.6131545994431,0,"2","2","1","3","2","2"
"888",24.2685257861624,0,"2","2","1","1","2","3"
"889",4.49295037309639,1,"2","2","1","3","2","3"
"890",3.53254537913017,1,"2","2","1","2","1","3"
"891",13.1952081599738,1,"2","2","2","2","1","3"
"892",1.76429454470053,1,"2","2","1","1","1","3"
"893",1.63845931063406,1,"3","2","1","1","1","2"
"894",16.8985932539217,1,"2","2","1","3","2","3"
"895",62.9324440059718,0,"3","2","1","2","2","3"
"896",17.7331255110912,1,"3","3","2","2","2","3"
"897",2.60814898728859,0,"3","2","2","2","1","3"
"898",34.1487477356568,1,"2","2","2","1","2","2"
"899",55.3905741488561,1,"3","2","2","2","1","2"
"900",39.6402741950005,1,"1","2","1","1","2","3"
"901",17.3043212321121,0,"1","2","2","2","2","2"
"902",32.2239251164719,1,"2","3","1","1","1","2"
"903",20.7373557881452,0,"3","2","2","1","2","2"
"904",1.06330825365148,1,"3","2","1","1","2","2"
"905",1.99049469199963,1,"3","2","1","2","2","2"
"906",0.871272294316441,1,"3","2","1","3","1","1"
"907",49.5178435535636,1,"2","1","1","3","2","2"
"908",30.4046717621386,1,"3","2","1","2","2","2"
"909",60.470607932657,0,"3","2","3","1","2","2"
"910",36.4249438934494,0,"1","3","1","1","2","2"
"911",38.15091336146,1,"1","2","2","2","2","2"
"912",35.1605008253828,1,"1","2","1","1","2","1"
"913",39.9348433380947,1,"1","2","1","2","2","2"
"914",22.957867462188,1,"2","2","2","2","2","3"
"915",5.87849789857864,1,"1","2","2","2","2","2"
"916",6.91661266610026,1,"3","2","1","1","1","2"
"917",43.1517400583252,1,"3","3","1","1","2","2"
"918",10.1825884766877,1,"1","2","1","3","1","3"
"919",30.2375862058252,1,"2","1","1","2","2","2"
"920",23.420726553537,1,"1","3","1","3","2","2"
"921",51.6662419040222,1,"3","2","2","2","2","2"
"922",14.7374045208562,1,"1","2","1","1","2","3"
"923",3.55473435716704,1,"3","2","1","2","2","1"
"924",22.5211032510269,1,"2","2","1","3","2","3"
"925",23.7672492328566,1,"3","2","1","3","2","3"
"926",16.8002638150938,1,"2","3","1","3","2","2"
"927",26.2960239890963,1,"3","3","1","3","1","3"
"928",30.6257803719491,1,"3","2","2","2","2","2"
"929",45.0739610146265,1,"3","2","1","1","2","2"
"930",15.2701590945944,1,"2","2","2","1","1","1"
"931",0.764355743303895,1,"1","2","1","2","2","3"
"932",45.6844458326232,1,"3","2","1","1","2","2"
"933",5.21954406797886,1,"1","2","1","2","2","3"
"934",32.4092722944915,1,"3","2","1","1","2","2"
"935",0.826126107713208,1,"1","2","1","1","1","2"
"936",18.3451721665915,1,"2","3","1","2","2","2"
"937",49.5501745582325,0,"1","3","1","1","2","2"
"938",61.5918569541536,0,"2","3","1","1","2","3"
"939",30.5184760596603,1,"2","2","1","3","1","2"
"940",31.831790106371,1,"3","3","1","1","1","3"
"941",24.0648553501815,1,"2","2","1","2","1","2"
"942",23.0321857930161,0,"2","2","2","1","2","3"
"943",8.58167094364762,1,"1","2","1","3","1","3"
"944",48.1077333646826,1,"3","2","1","3","2","2"
"945",10.0428175579291,0,"3","2","1","2","1","3"
"946",66.7098104134202,0,"2","2","1","1","2","3"
"947",2.35368370660581,1,"3","2","1","1","1","3"
"948",19.5339023596607,1,"3","3","1","2","1","2"
"949",27.060460133478,1,"1","2","1","2","2","2"
"950",52.5731489437167,1,"2","2","2","2","2","2"
"951",11.4388052318245,1,"1","2","1","1","2","2"
"952",59.4585466487333,0,"1","2","1","2","2","2"
"953",43.0944948811084,1,"3","3","1","2","2","2"
"954",58.1008365263697,0,"2","2","1","2","2","2"
"955",18.4656073814258,1,"2","3","1","3","2","3"
"956",5.26174967067782,0,"1","2","1","3","2","2"
"957",15.0970663430635,1,"3","2","1","3","2","2"
"958",63.1496076872572,0,"2","2","1","1","2","2"
"959",30.9023137800395,1,"3","2","1","3","2","3"
"960",34.6421748073772,1,"2","2","1","1","2","3"
"961",30.4364120224491,0,"2","1","1","1","2","2"
"962",58.6668122289702,0,"1","2","1","1","2","2"
"963",0.216367637040094,1,"3","3","1","2","2","2"
"964",38.9745199661702,1,"2","3","1","1","2","2"
"965",34.6391385020688,1,"2","3","1","3","2","2"
"966",34.4774556348333,0,"1","3","1","3","2","2"
"967",8.02100670852233,0,"3","3","1","1","2","3"
"968",5.65115456469357,1,"2","1","1","1","2","2"
"969",18.5544122639112,1,"3","2","1","2","2","3"
"970",63.8507606559433,0,"2","2","3","1","2","2"
"971",1.16836480214261,1,"1","2","1","1","2","2"
"972",52.1287663269322,1,"2","3","3","2","2","2"
"973",30.4446943122894,1,"2","3","1","3","2","3"
"974",9.64606312848628,1,"1","2","1","3","2","3"
"975",52.2881586768897,0,"3","2","1","2","2","2"
"976",9.62331696087494,0,"2","2","3","3","1","3"
"977",36.9548172932118,1,"2","3","1","3","2","3"
"978",2.36243236870505,0,"2","2","2","2","2","3"
"979",49.696693769889,1,"1","3","1","1","2","2"
"980",59.0062304211315,0,"2","3","1","1","2","3"
"981",50.3899160879664,1,"1","2","1","1","2","2"
"982",14.7645110783633,1,"3","2","1","1","2","2"
"983",13.8981385959778,1,"1","1","1","2","2","2"
"984",13.6401268548798,1,"2","2","1","2","2","2"
"985",31.2332983799279,1,"3","3","1","2","2","2"
"986",2.32084820279852,1,"3","2","1","3","2","2"
"987",5.10303253121674,1,"1","3","2","2","2","3"
"988",13.4903681497555,0,"3","2","2","3","2","2"
"989",29.7173832003027,1,"2","2","3","3","2","2"
"990",59.4904417574871,0,"2","3","1","1","2","2"
"991",7.86755132726394,0,"2","2","1","1","2","3"
"992",33.5896062860265,1,"3","3","1","2","2","3"
"993",63.7312082648277,0,"3","3","2","2","1","2"
"994",7.45642551407218,1,"3","2","3","1","2","1"
"995",1.26393504631706,0,"3","2","1","1","2","2"
"996",32.2550991019234,1,"2","2","1","1","2","2"
"997",8.88365942984819,1,"3","1","1","3","1","3"
"998",57.7805610541254,0,"1","2","1","1","2","3"
"999",27.7336543724872,0,"2","2","1","2","2","3"
"1000",16.2977491093334,1,"3","2","2","3","1","3"
"1001",20.1686846045544,0,"1","2","1","1","2","2"
"1002",21.9887477024458,1,"3","3","1","3","2","3"
"1003",1.21608133777045,1,"1","2","1","2","1","3"
"1004",32.4439730131999,1,"3","3","2","3","2","2"
"1005",69.8278119727038,0,"3","2","2","1","2","1"
"1006",33.957576693967,1,"1","2","1","2","2","2"
"1007",12.627916906029,1,"1","3","2","1","2","1"
"1008",43.2853296324611,1,"1","2","3","3","2","2"
"1009",22.2133727550972,1,"1","2","2","3","2","1"
"1010",21.6807944618631,0,"3","2","3","1","2","1"
"1011",5.06392053887248,1,"1","2","3","2","2","3"
"1012",23.6406983991619,1,"2","2","1","3","1","3"
"1013",62.6500264201313,0,"2","1","1","2","2","3"
"1014",30.4762620553374,1,"1","3","1","2","1","3"
"1015",20.1219764186535,1,"1","1","1","3","2","3"
"1016",31.4546335656196,1,"2","2","1","3","2","1"
"1017",65.0753675228916,0,"3","3","1","3","2","2"
"1018",0.631596000608988,0,"1","2","3","1","2","2"
"1019",69.4879246721976,0,"2","2","1","1","2","2"
"1020",12.1401195917279,1,"1","3","1","3","2","3"
"1021",46.7757703061216,1,"1","2","1","1","2","3"
"1022",41.0650933375582,1,"3","3","3","2","2","2"
"1023",34.4079532437027,1,"2","2","1","3","2","3"
"1024",40.9934284258634,1,"2","2","1","3","2","2"
"1025",20.3307466958649,1,"3","2","1","3","2","2"
"1026",26.1580276358873,1,"2","1","2","3","2","2"
"1027",16.0565328055527,0,"1","2","1","2","2","3"
"1028",10.5665140561527,0,"2","2","1","2","2","2"
"1029",25.7053012363613,1,"2","3","1","3","2","3"
"1030",38.8423482999206,1,"1","2","1","1","1","2"
"1031",53.9515352165326,1,"1","1","1","1","2","3"
"1032",36.8542720954865,1,"2","2","1","1","2","2"
"1033",58.1053398302756,0,"1","1","1","1","2","2"
"1034",5.09213383772876,0,"2","2","3","2","2","2"
"1035",6.62133217789233,1,"3","2","1","1","2","3"
